Source,Target,Weight,Type
KonrádGy_Alátogató,BodorÁ_Sinistra,17,undirected
KonrádGy_Alátogató,Darvasi_AKönnymutatványosok,8,undirected
KonrádGy_Alátogató,DéryTibor_Felelet,3,undirected
KonrádGy_Alátogató,Faludy_PokolbeliVigNapjaim,44,undirected
KonrádGy_Alátogató,FejesE_Rozsdatemeto,4,undirected
KonrádGy_Alátogató,GergelyÁ_AChicagoiValtozat,11,undirected
KonrádGy_Alátogató,GergelyÁ_Staciok,2,undirected
KonrádGy_Alátogató,HatárGy_Heliáne,1,undirected
KonrádGy_Alátogató,HerczegFerenc_SzelekSzárnyán,1,undirected
KonrádGy_Alátogató,KardosGGyörgy_AvrahamBogatir,20,undirected
KonrádGy_Alátogató,KonrádGy_AVarosalapito,60,undirected
KonrádGy_Alátogató,KrúdyGy_AVörösPostakocsi,1,undirected
KonrádGy_Alátogató,SütőAndrás_AnyámKönnyűÁlmot,19,undirected
KonrádGy_AVarosalapito,BodorÁ_AzÉrsekL,10,undirected
KonrádGy_AVarosalapito,BodorÁ_Sinistra,16,undirected
KonrádGy_AVarosalapito,Darvasi_AKönnymutatványosok,12,undirected
KonrádGy_AVarosalapito,Esterházy_Fuharosok,1,undirected
KonrádGy_AVarosalapito,Faludy_PokolbeliVigNapjaim,5,undirected
KonrádGy_AVarosalapito,GergelyÁ_AChicagoiValtozat,27,undirected
KonrádGy_AVarosalapito,HatárGy_Heliáne,43,undirected
KonrádGy_AVarosalapito,HerczegFerenc_SzelekSzárnyán,1,undirected
KonrádGy_AVarosalapito,KardosGGyörgy_AvrahamBogatir,1,undirected
KonrádGy_AVarosalapito,KonrádGy_Alátogató,60,undirected
KonrádGy_AVarosalapito,KrúdyGy_AVörösPostakocsi,3,undirected
KonrádGy_AVarosalapito,KrúdyGy_HétBagoly,19,undirected
KonrádGy_AVarosalapito,SütőAndrás_AnyámKönnyűÁlmot,32,undirected
Kosztolányi_Aranysárkány,BródyS_FausOrvos,2,undirected
Kosztolányi_Aranysárkány,FejesE_Rozsdatemeto,4,undirected
Kosztolányi_Aranysárkány,Jósika_Diamante,2,undirected
Kosztolányi_Aranysárkány,Kosztolányi_ÉdesAnna,56,undirected
Kosztolányi_Aranysárkány,Kosztolányi_NeroAVéres,54,undirected
Kosztolányi_Aranysárkány,SzabóM_Fresko,3,undirected
Kosztolányi_ÉdesAnna,BródyS_FausOrvos,1,undirected
Kosztolányi_ÉdesAnna,FejesE_Rozsdatemeto,6,undirected
Kosztolányi_ÉdesAnna,GellériAE_ANagymosoda,7,undirected
Kosztolányi_ÉdesAnna,GyulaiPál_EgyRégiUdvarház,3,undirected
Kosztolányi_ÉdesAnna,Kosztolányi_Aranysárkány,56,undirected
Kosztolányi_ÉdesAnna,Kosztolányi_NeroAVéres,40,undirected
Kosztolányi_ÉdesAnna,MandyI_APalyaSzelen,1,undirected
Kosztolányi_ÉdesAnna,SzabóM_Fresko,6,undirected
Kosztolányi_NeroAVéres,BródyS_Rembrandt,5,undirected
Kosztolányi_NeroAVéres,FejesE_Rozsdatemeto,3,undirected
Kosztolányi_NeroAVéres,GergelyÁ_AChicagoiValtozat,1,undirected
Kosztolányi_NeroAVéres,GyulaiPál_EgyRégiUdvarház,6,undirected
Kosztolányi_NeroAVéres,Kosztolányi_Aranysárkány,54,undirected
Kosztolányi_NeroAVéres,Kosztolányi_ÉdesAnna,40,undirected
Krasznahorkai_AzEllenallasMelankoliaja,Kertész_Akudarc,29,undirected
Krasznahorkai_AzEllenallasMelankoliaja,Kertész_Sortalansag,1,undirected
Krasznahorkai_AzEllenallasMelankoliaja,Krasznahorkai_Satantango,60,undirected
Krasznahorkai_AzEllenallasMelankoliaja,MészölyM_Film,8,undirected
Krasznahorkai_AzEllenallasMelankoliaja,Nádas_Emlekiratok,19,undirected
Krasznahorkai_AzEllenallasMelankoliaja,Nádas_ParhuzamosT,26,undirected
Krasznahorkai_AzEllenallasMelankoliaja,OttlikGeza_Iskola,3,undirected
Krasznahorkai_Satantango,BodorÁ_AzÉrsekL,3,undirected
Krasznahorkai_Satantango,BodorÁ_Sinistra,2,undirected
Krasznahorkai_Satantango,GellériAE_ANagymosoda,22,undirected
Krasznahorkai_Satantango,Kertész_Akudarc,8,undirected
Krasznahorkai_Satantango,Krasznahorkai_AzEllenallasMelankoliaja,60,undirected
Krasznahorkai_Satantango,MandyI_ALocsolokocsi,2,undirected
Krasznahorkai_Satantango,MandyI_APalyaSzelen,6,undirected
Krasznahorkai_Satantango,MandyI_ATrafik,2,undirected
Krasznahorkai_Satantango,RejtőJ_ATizennégyKarátosAutó,2,undirected
Krasznahorkai_Satantango,SántaF_AzÖtödikPecset,2,undirected
KrúdyGy_AVörösPostakocsi,BeöthyZsolt_KálodzyBéla,1,undirected
KrúdyGy_AVörösPostakocsi,Darvasi_AKönnymutatványosok,5,undirected
KrúdyGy_AVörösPostakocsi,FejesE_Rozsdatemeto,3,undirected
KrúdyGy_AVörösPostakocsi,GárdonyiG_ALáthatatlanEmber,3,undirected
KrúdyGy_AVörösPostakocsi,GergelyÁ_AChicagoiValtozat,8,undirected
KrúdyGy_AVörösPostakocsi,GergelyÁ_Staciok,5,undirected
KrúdyGy_AVörösPostakocsi,HerczegFerenc_AzÉletKapuja,12,undirected
KrúdyGy_AVörösPostakocsi,HerczegFerenc_SzelekSzárnyán,15,undirected
KrúdyGy_AVörösPostakocsi,KonrádGy_Alátogató,1,undirected
KrúdyGy_AVörösPostakocsi,KonrádGy_AVarosalapito,3,undirected
KrúdyGy_AVörösPostakocsi,KrúdyGy_HétBagoly,60,undirected
KrúdyGy_HétBagoly,Darvasi_AKönnymutatványosok,1,undirected
KrúdyGy_HétBagoly,GergelyÁ_Staciok,7,undirected
KrúdyGy_HétBagoly,HatárGy_Heliáne,3,undirected
KrúdyGy_HétBagoly,HerczegFerenc_AzÉletKapuja,9,undirected
KrúdyGy_HétBagoly,KonrádGy_AVarosalapito,19,undirected
KrúdyGy_HétBagoly,KrúdyGy_AVörösPostakocsi,60,undirected
KrúdyGy_HétBagoly,RejtőJ_ATizennégyKarátosAutó,1,undirected
KuthyLajos_HazaiRejt,BeöthyZsolt_KálodzyBéla,4,undirected
KuthyLajos_HazaiRejt,FáyA_ABéltekyHáz,15,undirected
KuthyLajos_HazaiRejt,FáyA_JávorOrvos,28,undirected
KuthyLajos_HazaiRejt,Jósika_Abafi,3,undirected
KuthyLajos_HazaiRejt,Jósika_Diamante,3,undirected
KuthyLajos_HazaiRejt,KeményZs_ARajongók,28,undirected
KuthyLajos_HazaiRejt,KeményZs_GyulaiPal,40,undirected
KuthyLajos_HazaiRejt,KeményZs_SzerelemÉsHiÚság,10,undirected
KuthyLajos_HazaiRejt,ToldyIstván_Anatole,7,undirected
KuthyLajos_HazaiRejt,VasGereben_ÉletuntEmber,7,undirected
MandyI_ALocsolokocsi,GergelyÁ_Staciok,1,undirected
MandyI_ALocsolokocsi,Krasznahorkai_Satantango,2,undirected
MandyI_ALocsolokocsi,MandyI_APalyaSzelen,60,undirected
MandyI_ALocsolokocsi,MandyI_ATrafik,43,undirected
MandyI_ALocsolokocsi,MészölyM_Saulus,7,undirected
MandyI_ALocsolokocsi,Nádas_EgyCsaladregeny,1,undirected
MandyI_ALocsolokocsi,Spiro_Ikszek,5,undirected
MandyI_ALocsolokocsi,SzabóM_Fresko,6,undirected
MandyI_APalyaSzelen,Kosztolányi_ÉdesAnna,1,undirected
MandyI_APalyaSzelen,Krasznahorkai_Satantango,6,undirected
MandyI_APalyaSzelen,MandyI_ALocsolokocsi,60,undirected
MandyI_APalyaSzelen,MandyI_ATrafik,47,undirected
MandyI_APalyaSzelen,SántaF_AzÖtödikPecset,22,undirected
MandyI_ATrafik,BodorÁ_Sinistra,4,undirected
MandyI_ATrafik,GergelyÁ_Staciok,1,undirected
MandyI_ATrafik,Krasznahorkai_Satantango,2,undirected
MandyI_ATrafik,MandyI_ALocsolokocsi,43,undirected
MandyI_ATrafik,MandyI_APalyaSzelen,47,undirected
MandyI_ATrafik,MészölyM_Saulus,3,undirected
MáraiS_AGyertyákCsonkig,FejesE_Rozsdatemeto,2,undirected
MáraiS_AGyertyákCsonkig,GergelyÁ_AChicagoiValtozat,14,undirected
MáraiS_AGyertyákCsonkig,Karinthy_UtazásAKoponyám,1,undirected
MáraiS_AGyertyákCsonkig,Kertész_Kaddis,2,undirected
MáraiS_AGyertyákCsonkig,Nádas_EgyCsaladregeny,11,undirected
MáraiS_AGyertyákCsonkig,SzerbA_UtasÉsHoldvilag,6,undirected
MáraiS_AGyertyákCsonkig,SzomoryDezső_APárizsiRegény,48,undirected
MészölyM_Atleta,Karinthy_UtazásAKoponyám,1,undirected
MészölyM_Atleta,Kertész_Sortalansag,9,undirected
MészölyM_Atleta,MészölyM_Film,33,undirected
MészölyM_Atleta,MészölyM_Megbocsatas,11,undirected
MészölyM_Atleta,MészölyM_Saulus,60,undirected
MészölyM_Atleta,NémethLászló_Iszony,12,undirected
MészölyM_Atleta,OttlikGeza_Buda,15,undirected
MészölyM_Atleta,OttlikGeza_Iskola,38,undirected
MészölyM_Atleta,SzabóM_AzOz,4,undirected
MészölyM_Atleta,TamásiÁ_ÁbelARengetegben,1,undirected
MészölyM_Atleta,ZávadaP_JadvigaPárnája,20,undirected
MészölyM_Film,Karinthy_UtazásAKoponyám,4,undirected
MészölyM_Film,Kertész_Akudarc,4,undirected
MészölyM_Film,Krasznahorkai_AzEllenallasMelankoliaja,8,undirected
MészölyM_Film,MészölyM_Atleta,33,undirected
MészölyM_Film,MészölyM_Megbocsatas,44,undirected
MészölyM_Film,MészölyM_Saulus,3,undirected
MészölyM_Film,SzomoryDezső_APárizsiRegény,1,undirected
MészölyM_Megbocsatas,BodorÁ_AzÉrsekL,19,undirected
MészölyM_Megbocsatas,BodorÁ_Sinistra,1,undirected
MészölyM_Megbocsatas,DéryTibor_ABefejezetlenMondat,8,undirected
MészölyM_Megbocsatas,Faludy_PokolbeliVigNapjaim,1,undirected
MészölyM_Megbocsatas,GellériAE_ANagymosoda,6,undirected
MészölyM_Megbocsatas,MészölyM_Atleta,11,undirected
MészölyM_Megbocsatas,MészölyM_Film,44,undirected
MészölyM_Megbocsatas,MészölyM_Saulus,8,undirected
MészölyM_Megbocsatas,OttlikGeza_Iskola,7,undirected
MészölyM_Saulus,MandyI_ALocsolokocsi,7,undirected
MészölyM_Saulus,MandyI_ATrafik,3,undirected
MészölyM_Saulus,MészölyM_Atleta,60,undirected
MészölyM_Saulus,MészölyM_Film,3,undirected
MészölyM_Saulus,MészölyM_Megbocsatas,8,undirected
MészölyM_Saulus,MóriczZs_Árvácska,1,undirected
MészölyM_Saulus,Nádas_EgyCsaladregeny,8,undirected
MészölyM_Saulus,NémethLászló_Iszony,12,undirected
MészölyM_Saulus,OttlikGeza_Iskola,6,undirected
MészölyM_Saulus,SzabóM_AzOz,5,undirected
MészölyM_Saulus,ZávadaP_JadvigaPárnája,2,undirected
Mikszáth_AFeketeVáros,JókaiMór_AKőszívűEMberFiai,2,undirected
Mikszáth_AFeketeVáros,JókaiMór_SárgaRózsa,29,undirected
Mikszáth_AFeketeVáros,Mikszáth_AzÚjZrínyiász,60,undirected
Mikszáth_AFeketeVáros,MóriczZs_IstenHátaMögött,1,undirected
Mikszáth_AFeketeVáros,RákosiJ_ALegnagyobbBolond,2,undirected
Mikszáth_AFeketeVáros,TolnaiL_APolgármesterÚr,10,undirected
Mikszáth_AFeketeVáros,VasGereben_NagyIdőkNagyEmberek,11,undirected
Mikszáth_AzÚjZrínyiász,GárdonyiG_EgriCsillagok,1,undirected
Mikszáth_AzÚjZrínyiász,HerczegFerenc_AzÉletKapuja,7,undirected
Mikszáth_AzÚjZrínyiász,JókaiMór_AKőszívűEMberFiai,3,undirected
Mikszáth_AzÚjZrínyiász,KaffkaM_Hangyaboly,2,undirected
Mikszáth_AzÚjZrínyiász,Mikszáth_AFeketeVáros,60,undirected
Mikszáth_AzÚjZrínyiász,Spiro_AJoveveny,14,undirected
Mikszáth_AzÚjZrínyiász,TolnaiL_APolgármesterÚr,25,undirected
MóriczZs_Árvácska,BródyS_Hófehérke,1,undirected
MóriczZs_Árvácska,BródyS_Rembrandt,11,undirected
MóriczZs_Árvácska,FüstMilán_FeleségemTörténete,3,undirected
MóriczZs_Árvácska,JusthZsigmond_APenzLegendaja,1,undirected
MóriczZs_Árvácska,KaffkaM_Hangyaboly,1,undirected
MóriczZs_Árvácska,MészölyM_Saulus,1,undirected
MóriczZs_Árvácska,MóriczZs_IstenHátaMögött,14,undirected
MóriczZs_Árvácska,MóriczZs_LégyJóMindhalalig,60,undirected
MóriczZs_Árvácska,MóriczZs_Sárarany,4,undirected
MóriczZs_Árvácska,Nádas_EgyCsaladregeny,2,undirected
MóriczZs_Árvácska,NémethLászló_Iszony,1,undirected
MóriczZs_Árvácska,SántaF_HuszOra,19,undirected
MóriczZs_Árvácska,SzabóM_AzAjto,1,undirected
MóriczZs_Árvácska,SzabóM_Fresko,48,undirected
MóriczZs_Árvácska,ZávadaP_JadvigaPárnája,1,undirected
MóriczZs_IstenHátaMögött,BródyS_FausOrvos,5,undirected
MóriczZs_IstenHátaMögött,DéryTibor_Felelet,2,undirected
MóriczZs_IstenHátaMögött,GozsduElek_Köd,8,undirected
MóriczZs_IstenHátaMögött,Mikszáth_AFeketeVáros,1,undirected
MóriczZs_IstenHátaMögött,MóriczZs_Árvácska,14,undirected
MóriczZs_IstenHátaMögött,MóriczZs_LégyJóMindhalalig,40,undirected
MóriczZs_IstenHátaMögött,MóriczZs_Sárarany,60,undirected
MóriczZs_IstenHátaMögött,SántaF_AzÖtödikPecset,17,undirected
MóriczZs_LégyJóMindhalalig,FüstMilán_FeleségemTörténete,1,undirected
MóriczZs_LégyJóMindhalalig,MóriczZs_Árvácska,60,undirected
MóriczZs_LégyJóMindhalalig,MóriczZs_IstenHátaMögött,40,undirected
MóriczZs_LégyJóMindhalalig,MóriczZs_Sárarany,23,undirected
MóriczZs_LégyJóMindhalalig,NémethLászló_Iszony,2,undirected
MóriczZs_LégyJóMindhalalig,SzabóM_Fresko,26,undirected
MóriczZs_Sárarany,BródyS_FausOrvos,18,undirected
MóriczZs_Sárarany,DéryTibor_ABefejezetlenMondat,1,undirected
MóriczZs_Sárarany,GellériAE_ANagymosoda,34,undirected
MóriczZs_Sárarany,GozsduElek_Köd,10,undirected
MóriczZs_Sárarany,JókaiMór_AzAranyEmber,1,undirected
MóriczZs_Sárarany,MóriczZs_Árvácska,4,undirected
MóriczZs_Sárarany,MóriczZs_IstenHátaMögött,60,undirected
MóriczZs_Sárarany,MóriczZs_LégyJóMindhalalig,23,undirected
Nádas_EgyCsaladregeny,Esterhazy_Harmonia,2,undirected
Nádas_EgyCsaladregeny,GergelyÁ_AChicagoiValtozat,2,undirected
Nádas_EgyCsaladregeny,MandyI_ALocsolokocsi,1,undirected
Nádas_EgyCsaladregeny,MáraiS_AGyertyákCsonkig,11,undirected
Nádas_EgyCsaladregeny,MészölyM_Saulus,8,undirected
Nádas_EgyCsaladregeny,MóriczZs_Árvácska,2,undirected
Nádas_EgyCsaladregeny,Nádas_Emlekiratok,23,undirected
Nádas_EgyCsaladregeny,SzabóM_AzOz,23,undirected
Nádas_EgyCsaladregeny,ZávadaP_JadvigaPárnája,1,undirected
Nádas_Emlekiratok,Esterhazy_Harmonia,8,undirected
Nádas_Emlekiratok,Kertész_Kaddis,35,undirected
Nádas_Emlekiratok,Krasznahorkai_AzEllenallasMelankoliaja,19,undirected
Nádas_Emlekiratok,Nádas_EgyCsaladregeny,23,undirected
Nádas_Emlekiratok,Nádas_ParhuzamosT,60,undirected
Nádas_Emlekiratok,Spiro_AJoveveny,1,undirected
Nádas_ParhuzamosT,Esterhazy_Harmonia,1,undirected
Nádas_ParhuzamosT,Kertész_Akudarc,8,undirected
Nádas_ParhuzamosT,Krasznahorkai_AzEllenallasMelankoliaja,26,undirected
Nádas_ParhuzamosT,Nádas_Emlekiratok,60,undirected
Nádas_ParhuzamosT,OttlikGeza_Buda,1,undirected
Nádas_ParhuzamosT,OttlikGeza_Iskola,5,undirected
NagyIgnác_MagyarTitkok,AsbóthJ_ÁlmokÁlmodója,4,undirected
NagyIgnác_MagyarTitkok,EötvösJ_AFaluJegyzője,11,undirected
NagyIgnác_MagyarTitkok,FáyA_JávorOrvos,1,undirected
NagyIgnác_MagyarTitkok,GaalJozsef_SzirmayIlona,48,undirected
NagyIgnác_MagyarTitkok,KeményZs_GyulaiPal,11,undirected
NagyIgnác_MagyarTitkok,PodmaniczkyFrigyes_AzAlföldiVadászokTanyája,30,undirected
NagyIgnác_MagyarTitkok,VadnaiK_AKisTündér,24,undirected
NagyIgnác_MagyarTitkok,VasGereben_ÉletuntEmber,8,undirected
NagyIgnác_MagyarTitkok,VasGereben_NagyIdőkNagyEmberek,3,undirected
NémethLászló_Iszony,FüstMilán_FeleségemTörténete,40,undirected
NémethLászló_Iszony,KaffkaM_SzínekÉsÉvek,6,undirected
NémethLászló_Iszony,MészölyM_Atleta,12,undirected
NémethLászló_Iszony,MészölyM_Saulus,12,undirected
NémethLászló_Iszony,MóriczZs_Árvácska,1,undirected
NémethLászló_Iszony,MóriczZs_LégyJóMindhalalig,2,undirected
NémethLászló_Iszony,SzabóM_AzOz,1,undirected
NémethLászló_Iszony,TamásiÁ_ÁbelARengetegben,4,undirected
NémethLászló_Iszony,ZávadaP_JadvigaPárnája,32,undirected
OttlikGeza_Buda,BródyS_Rembrandt,8,undirected
OttlikGeza_Buda,Esterhazy_Harmonia,10,undirected
OttlikGeza_Buda,FüstMilán_FeleségemTörténete,6,undirected
OttlikGeza_Buda,KaffkaM_SzínekÉsÉvek,3,undirected
OttlikGeza_Buda,MészölyM_Atleta,15,undirected
OttlikGeza_Buda,Nádas_ParhuzamosT,1,undirected
OttlikGeza_Buda,OttlikGeza_Iskola,59,undirected
OttlikGeza_Buda,Spiro_AJoveveny,1,undirected
OttlikGeza_Buda,Spiro_Ikszek,3,undirected
OttlikGeza_Buda,SzabóM_AzAjto,1,undirected
OttlikGeza_Buda,SzerbA_UtasÉsHoldvilag,6,undirected
OttlikGeza_Iskola,Krasznahorkai_AzEllenallasMelankoliaja,3,undirected
OttlikGeza_Iskola,MészölyM_Atleta,38,undirected
OttlikGeza_Iskola,MészölyM_Megbocsatas,7,undirected
OttlikGeza_Iskola,MészölyM_Saulus,6,undirected
OttlikGeza_Iskola,Nádas_ParhuzamosT,5,undirected
OttlikGeza_Iskola,OttlikGeza_Buda,59,undirected
PodmaniczkyFrigyes_AzAlföldiVadászokTanyája,AsbóthJ_ÁlmokÁlmodója,4,undirected
PodmaniczkyFrigyes_AzAlföldiVadászokTanyája,EötvösJ_AFaluJegyzője,14,undirected
PodmaniczkyFrigyes_AzAlföldiVadászokTanyája,EötvösJ_AKarthausi,6,undirected
PodmaniczkyFrigyes_AzAlföldiVadászokTanyája,EötvösJ_Magyarorszag1514,9,undirected
PodmaniczkyFrigyes_AzAlföldiVadászokTanyája,FáyA_ABéltekyHáz,1,undirected
PodmaniczkyFrigyes_AzAlföldiVadászokTanyája,KeményZs_SzerelemÉsHiÚság,4,undirected
PodmaniczkyFrigyes_AzAlföldiVadászokTanyája,NagyIgnác_MagyarTitkok,30,undirected
PodmaniczkyFrigyes_AzAlföldiVadászokTanyája,ToldyIstván_Anatole,28,undirected
PodmaniczkyFrigyes_AzAlföldiVadászokTanyája,VadnaiK_AKisTündér,7,undirected
RákosiJ_ALegnagyobbBolond,BeöthyZsolt_KálodzyBéla,24,undirected
RákosiJ_ALegnagyobbBolond,JókaiMór_AKőszívűEMberFiai,14,undirected
RákosiJ_ALegnagyobbBolond,JókaiMór_EgyMagyarNábob,25,undirected
RákosiJ_ALegnagyobbBolond,Mikszáth_AFeketeVáros,2,undirected
RákosiJ_ALegnagyobbBolond,TolnaiL_APolgármesterÚr,1,undirected
RákosiJ_ALegnagyobbBolond,VadnaiK_AKisTündér,1,undirected
RákosiJ_ALegnagyobbBolond,VasGereben_ÉletuntEmber,4,undirected
RákosiJ_ALegnagyobbBolond,VasGereben_NagyIdőkNagyEmberek,4,undirected
RejtőJ_ATizennégyKarátosAutó,DéryTibor_Felelet,3,undirected
RejtőJ_ATizennégyKarátosAutó,Esterházy_TermelesiRegeny,5,undirected
RejtőJ_ATizennégyKarátosAutó,GárdonyiG_EgriCsillagok,1,undirected
RejtőJ_ATizennégyKarátosAutó,GergelyÁ_AChicagoiValtozat,2,undirected
RejtőJ_ATizennégyKarátosAutó,GergelyÁ_Staciok,3,undirected
RejtőJ_ATizennégyKarátosAutó,KardosGGyörgy_AvrahamBogatir,33,undirected
RejtőJ_ATizennégyKarátosAutó,Krasznahorkai_Satantango,2,undirected
RejtőJ_ATizennégyKarátosAutó,KrúdyGy_HétBagoly,1,undirected
RejtőJ_ATizennégyKarátosAutó,Spiro_Ikszek,29,undirected
SántaF_AzÖtödikPecset,Krasznahorkai_Satantango,2,undirected
SántaF_AzÖtödikPecset,MandyI_APalyaSzelen,22,undirected
SántaF_AzÖtödikPecset,MóriczZs_IstenHátaMögött,17,undirected
SántaF_AzÖtödikPecset,SántaF_HuszOra,60,undirected
SántaF_HuszOra,FüstMilán_FeleségemTörténete,7,undirected
SántaF_HuszOra,JókaiMór_SárgaRózsa,1,undirected
SántaF_HuszOra,JusthZsigmond_APenzLegendaja,16,undirected
SántaF_HuszOra,MóriczZs_Árvácska,19,undirected
SántaF_HuszOra,SántaF_AzÖtödikPecset,60,undirected
SántaF_HuszOra,SzabóM_AzAjto,4,undirected
SántaF_HuszOra,TamásiÁ_ÁbelARengetegben,6,undirected
SántaF_HuszOra,ZávadaP_JadvigaPárnája,6,undirected
Spiro_AJoveveny,Esterhazy_Harmonia,38,undirected
Spiro_AJoveveny,Esterházy_TermelesiRegeny,41,undirected
Spiro_AJoveveny,Mikszáth_AzÚjZrínyiász,14,undirected
Spiro_AJoveveny,Nádas_Emlekiratok,1,undirected
Spiro_AJoveveny,OttlikGeza_Buda,1,undirected
Spiro_AJoveveny,Spiro_Ikszek,39,undirected
Spiro_Ikszek,Esterházy_TermelesiRegeny,1,undirected
Spiro_Ikszek,FejesE_Rozsdatemeto,1,undirected
Spiro_Ikszek,GergelyÁ_AChicagoiValtozat,1,undirected
Spiro_Ikszek,GergelyÁ_Staciok,17,undirected
Spiro_Ikszek,MandyI_ALocsolokocsi,5,undirected
Spiro_Ikszek,OttlikGeza_Buda,3,undirected
Spiro_Ikszek,RejtőJ_ATizennégyKarátosAutó,29,undirected
Spiro_Ikszek,Spiro_AJoveveny,39,undirected
SütőAndrás_AnyámKönnyűÁlmot,Darvasi_AKönnymutatványosok,5,undirected
SütőAndrás_AnyámKönnyűÁlmot,Esterhazy_Harmonia,3,undirected
SütőAndrás_AnyámKönnyűÁlmot,GárdonyiG_EgriCsillagok,2,undirected
SütőAndrás_AnyámKönnyűÁlmot,GergelyÁ_Staciok,5,undirected
SütőAndrás_AnyámKönnyűÁlmot,HatárGy_Heliáne,28,undirected
SütőAndrás_AnyámKönnyűÁlmot,KonrádGy_Alátogató,19,undirected
SütőAndrás_AnyámKönnyűÁlmot,KonrádGy_AVarosalapito,32,undirected
SütőAndrás_AnyámKönnyűÁlmot,VasGereben_ÉletuntEmber,2,undirected
SzabóM_AzAjto,MóriczZs_Árvácska,1,undirected
SzabóM_AzAjto,OttlikGeza_Buda,1,undirected
SzabóM_AzAjto,SántaF_HuszOra,4,undirected
SzabóM_AzAjto,SzabóM_AzOz,59,undirected
SzabóM_AzAjto,SzabóM_Fresko,27,undirected
SzabóM_AzAjto,ZávadaP_JadvigaPárnája,7,undirected
SzabóM_AzOz,GárdonyiG_ALáthatatlanEmber,21,undirected
SzabóM_AzOz,GergelyÁ_AChicagoiValtozat,4,undirected
SzabóM_AzOz,MészölyM_Atleta,4,undirected
SzabóM_AzOz,MészölyM_Saulus,5,undirected
SzabóM_AzOz,Nádas_EgyCsaladregeny,23,undirected
SzabóM_AzOz,NémethLászló_Iszony,1,undirected
SzabóM_AzOz,SzabóM_AzAjto,59,undirected
SzabóM_AzOz,SzabóM_Fresko,26,undirected
SzabóM_Fresko,GozsduElek_Köd,6,undirected
SzabóM_Fresko,GyulaiPál_EgyRégiUdvarház,4,undirected
SzabóM_Fresko,Kosztolányi_Aranysárkány,3,undirected
SzabóM_Fresko,Kosztolányi_ÉdesAnna,6,undirected
SzabóM_Fresko,MandyI_ALocsolokocsi,6,undirected
SzabóM_Fresko,MóriczZs_Árvácska,48,undirected
SzabóM_Fresko,MóriczZs_LégyJóMindhalalig,26,undirected
SzabóM_Fresko,SzabóM_AzAjto,27,undirected
SzabóM_Fresko,SzabóM_AzOz,26,undirected
SzerbA_UtasÉsHoldvilag,BródyS_Hófehérke,2,undirected
SzerbA_UtasÉsHoldvilag,BródyS_Rembrandt,59,undirected
SzerbA_UtasÉsHoldvilag,FüstMilán_FeleségemTörténete,15,undirected
SzerbA_UtasÉsHoldvilag,KaffkaM_SzínekÉsÉvek,1,undirected
SzerbA_UtasÉsHoldvilag,Karinthy_UtazásAKoponyám,24,undirected
SzerbA_UtasÉsHoldvilag,MáraiS_AGyertyákCsonkig,6,undirected
SzerbA_UtasÉsHoldvilag,OttlikGeza_Buda,6,undirected
SzomoryDezső_APárizsiRegény,BródyS_FausOrvos,2,undirected
SzomoryDezső_APárizsiRegény,Faludy_PokolbeliVigNapjaim,4,undirected
SzomoryDezső_APárizsiRegény,GárdonyiG_ALáthatatlanEmber,6,undirected
SzomoryDezső_APárizsiRegény,GergelyÁ_AChicagoiValtozat,2,undirected
SzomoryDezső_APárizsiRegény,KaffkaM_SzínekÉsÉvek,19,undirected
SzomoryDezső_APárizsiRegény,Karinthy_UtazásAKoponyám,2,undirected
SzomoryDezső_APárizsiRegény,MáraiS_AGyertyákCsonkig,48,undirected
SzomoryDezső_APárizsiRegény,MészölyM_Film,1,undirected
TamásiÁ_ÁbelARengetegben,FüstMilán_FeleségemTörténete,19,undirected
TamásiÁ_ÁbelARengetegben,JókaiMór_SárgaRózsa,20,undirected
TamásiÁ_ÁbelARengetegben,MészölyM_Atleta,1,undirected
TamásiÁ_ÁbelARengetegben,NémethLászló_Iszony,4,undirected
TamásiÁ_ÁbelARengetegben,SántaF_HuszOra,6,undirected
TamásiÁ_ÁbelARengetegben,VasGereben_NagyIdőkNagyEmberek,3,undirected
TamásiÁ_ÁbelARengetegben,ZávadaP_JadvigaPárnája,8,undirected
ToldyIstván_Anatole,AsbóthJ_ÁlmokÁlmodója,23,undirected
ToldyIstván_Anatole,EötvösJ_AFaluJegyzője,2,undirected
ToldyIstván_Anatole,EötvösJ_AKarthausi,4,undirected
ToldyIstván_Anatole,EötvösJ_Magyarorszag1514,5,undirected
ToldyIstván_Anatole,JókaiMór_EgyMagyarNábob,3,undirected
ToldyIstván_Anatole,KeményZs_ARajongók,15,undirected
ToldyIstván_Anatole,KeményZs_GyulaiPal,12,undirected
ToldyIstván_Anatole,KuthyLajos_HazaiRejt,7,undirected
ToldyIstván_Anatole,PodmaniczkyFrigyes_AzAlföldiVadászokTanyája,28,undirected
TolnaiL_APolgármesterÚr,Esterházy_Fuharosok,7,undirected
TolnaiL_APolgármesterÚr,GyulaiPál_EgyRégiUdvarház,2,undirected
TolnaiL_APolgármesterÚr,JókaiMór_EgyMagyarNábob,3,undirected
TolnaiL_APolgármesterÚr,JusthZsigmond_APenzLegendaja,1,undirected
TolnaiL_APolgármesterÚr,KaffkaM_Hangyaboly,46,undirected
TolnaiL_APolgármesterÚr,Mikszáth_AFeketeVáros,10,undirected
TolnaiL_APolgármesterÚr,Mikszáth_AzÚjZrínyiász,25,undirected
