Source,Target,Weight,Type
KeményZsigmond_SzerelemÉsHiúság,VadnaiKároly_AKisTündér,9,undirected
KertészImre_Akudarc,KertészImre_Kaddis,60,undirected
KertészImre_Akudarc,KertészImre_Sortalanság,40,undirected
KertészImre_Akudarc,KrasznahorkaiLászló_AzEllenállásM,29,undirected
KertészImre_Akudarc,KrasznahorkaiLászló_Sátántangó,8,undirected
KertészImre_Akudarc,MészölyMiklós_Film,4,undirected
KertészImre_Akudarc,NádasPéter_PárhuzamosTörténetek,8,undirected
KertészImre_Kaddis,FüstMilán_FeleségemTörténete,4,undirected
KertészImre_Kaddis,KarinthyFrigyes_UtazásAKoponyámK,7,undirected
KertészImre_Kaddis,KertészImre_Akudarc,60,undirected
KertészImre_Kaddis,KertészImre_Sortalanság,32,undirected
KertészImre_Kaddis,MáraiSándors_AGyertyákCsonkigÉgnek,2,undirected
KertészImre_Kaddis,NádasPéter_EmlékiratokKönyve,35,undirected
KertészImre_Sortalanság,KertészImre_Akudarc,40,undirected
KertészImre_Sortalanság,KertészImre_Kaddis,32,undirected
KertészImre_Sortalanság,MészölyMiklós_AzAtlétaHalála,9,undirected
KertészImre_Sortalanság,ZávadaPál_JadvigaPárnája,2,undirected
KonrádGyörgy_Alátogató,BodorÁdám_SinistraKörzet,17,undirected
KonrádGyörgy_Alátogató,DarvasiLászló_AKönnymutatványosokL,10,undirected
KonrádGyörgy_Alátogató,DéryTibor_Felelet,3,undirected
KonrádGyörgy_Alátogató,FaludyGyörgy_PokolbeliVígNapjaim,44,undirected
KonrádGyörgy_Alátogató,FejesEndre_Rozsdatemető,2,undirected
KonrádGyörgy_Alátogató,GárdonyiGéza_ALáthatatlanEmber,1,undirected
KonrádGyörgy_Alátogató,GergelyÁgnes_AChicagóiVáltozat,10,undirected
KonrádGyörgy_Alátogató,GergelyÁgnes_Stációk,1,undirected
KonrádGyörgy_Alátogató,HatárGyőző_Heliáne,1,undirected
KonrádGyörgy_Alátogató,KardosGGyörgy_AvrahamBogatirH,20,undirected
KonrádGyörgy_Alátogató,KonrádGyörgy_AVárosalapító,60,undirected
KonrádGyörgy_Alátogató,SütőAndrás_AnyámKönnyűÁlmotÍ,19,undirected
KonrádGyörgy_AVárosalapító,BodorÁdám_AzÉrsekLátogatása,10,undirected
KonrádGyörgy_AVárosalapító,BodorÁdám_SinistraKörzet,16,undirected
KonrádGyörgy_AVárosalapító,DarvasiLászló_AKönnymutatványosokL,13,undirected
KonrádGyörgy_AVárosalapító,EsterházyPéter_Fuharosok,1,undirected
KonrádGyörgy_AVárosalapító,FaludyGyörgy_PokolbeliVígNapjaim,5,undirected
KonrádGyörgy_AVárosalapító,GergelyÁgnes_AChicagóiVáltozat,27,undirected
KonrádGyörgy_AVárosalapító,HatárGyőző_Heliáne,43,undirected
KonrádGyörgy_AVárosalapító,HerczegFerenc_SzelekSzárnyán,1,undirected
KonrádGyörgy_AVárosalapító,KardosGGyörgy_AvrahamBogatirH,1,undirected
KonrádGyörgy_AVárosalapító,KonrádGyörgy_Alátogató,60,undirected
KonrádGyörgy_AVárosalapító,KrúdyGyula_AVörösPostakocsi,2,undirected
KonrádGyörgy_AVárosalapító,KrúdyGyula_HétBagoly,20,undirected
KonrádGyörgy_AVárosalapító,SütőAndrás_AnyámKönnyűÁlmotÍ,32,undirected
KonrádGyörgy_AVárosalapító,SzomoryDezső_APárizsiRegény,2,undirected
KosztolányiDezső_Aranysárkány,BródySándor_FaustOrvos,3,undirected
KosztolányiDezső_Aranysárkány,BródySándor_Hófehérke,2,undirected
KosztolányiDezső_Aranysárkány,FejesEndre_Rozsdatemető,3,undirected
KosztolányiDezső_Aranysárkány,JósikaMiklós_Diamante,2,undirected
KosztolányiDezső_Aranysárkány,KosztolányiDezső_ÉdesAnna,57,undirected
KosztolányiDezső_Aranysárkány,KosztolányiDezső_NeroAVéresKöltő,53,undirected
KosztolányiDezső_Aranysárkány,SzabóMagda_Freskó,3,undirected
KosztolányiDezső_ÉdesAnna,FejesEndre_Rozsdatemető,5,undirected
KosztolányiDezső_ÉdesAnna,GellériAndorEndre_ANagymosoda,8,undirected
KosztolányiDezső_ÉdesAnna,GyulaiPál_EgyRégiUdvarházU,3,undirected
KosztolányiDezső_ÉdesAnna,KosztolányiDezső_Aranysárkány,57,undirected
KosztolányiDezső_ÉdesAnna,KosztolányiDezső_NeroAVéresKöltő,40,undirected
KosztolányiDezső_ÉdesAnna,KrasznahorkaiLászló_AzEllenállásM,2,undirected
KosztolányiDezső_ÉdesAnna,SzabóMagda_Freskó,7,undirected
KosztolányiDezső_NeroAVéresKöltő,BródySándor_Rembrandt,5,undirected
KosztolányiDezső_NeroAVéresKöltő,FejesEndre_Rozsdatemető,4,undirected
KosztolányiDezső_NeroAVéresKöltő,GyulaiPál_EgyRégiUdvarházU,6,undirected
KosztolányiDezső_NeroAVéresKöltő,KosztolányiDezső_Aranysárkány,53,undirected
KosztolányiDezső_NeroAVéresKöltő,KosztolányiDezső_ÉdesAnna,40,undirected
KrasznahorkaiLászló_AzEllenállásM,KertészImre_Akudarc,29,undirected
KrasznahorkaiLászló_AzEllenállásM,KosztolányiDezső_ÉdesAnna,2,undirected
KrasznahorkaiLászló_AzEllenállásM,KrasznahorkaiLászló_Sátántangó,60,undirected
KrasznahorkaiLászló_AzEllenállásM,MészölyMiklós_Film,8,undirected
KrasznahorkaiLászló_AzEllenállásM,NádasPéter_EmlékiratokKönyve,19,undirected
KrasznahorkaiLászló_AzEllenállásM,NádasPéter_PárhuzamosTörténetek,26,undirected
KrasznahorkaiLászló_AzEllenállásM,OttlikGéza_IskolaAHatáron,3,undirected
KrasznahorkaiLászló_Sátántangó,BodorÁdám_AzÉrsekLátogatása,3,undirected
KrasznahorkaiLászló_Sátántangó,BodorÁdám_SinistraKörzet,2,undirected
KrasznahorkaiLászló_Sátántangó,GellériAndorEndre_ANagymosoda,26,undirected
KrasznahorkaiLászló_Sátántangó,KertészImre_Akudarc,8,undirected
KrasznahorkaiLászló_Sátántangó,KrasznahorkaiLászló_AzEllenállásM,60,undirected
KrasznahorkaiLászló_Sátántangó,MándyIván_ALocsolókocsi,2,undirected
KrasznahorkaiLászló_Sátántangó,MándyIván_APályaSzélén,5,undirected
KrasznahorkaiLászló_Sátántangó,MándyIván_ATrafik,2,undirected
KrasznahorkaiLászló_Sátántangó,SántaFerenc_AzÖtödikPecsét,2,undirected
KrúdyGyula_AVörösPostakocsi,DarvasiLászló_AKönnymutatványosokL,4,undirected
KrúdyGyula_AVörösPostakocsi,FejesEndre_Rozsdatemető,5,undirected
KrúdyGyula_AVörösPostakocsi,GergelyÁgnes_AChicagóiVáltozat,11,undirected
KrúdyGyula_AVörösPostakocsi,GergelyÁgnes_Stációk,6,undirected
KrúdyGyula_AVörösPostakocsi,HerczegFerenc_AzÉletKapuja,13,undirected
KrúdyGyula_AVörösPostakocsi,HerczegFerenc_SzelekSzárnyán,13,undirected
KrúdyGyula_AVörösPostakocsi,KonrádGyörgy_AVárosalapító,2,undirected
KrúdyGyula_AVörösPostakocsi,KrúdyGyula_HétBagoly,60,undirected
KrúdyGyula_HétBagoly,DarvasiLászló_AKönnymutatványosokL,1,undirected
KrúdyGyula_HétBagoly,FaludyGyörgy_PokolbeliVígNapjaim,1,undirected
KrúdyGyula_HétBagoly,GergelyÁgnes_Stációk,5,undirected
KrúdyGyula_HétBagoly,HatárGyőző_Heliáne,3,undirected
KrúdyGyula_HétBagoly,HerczegFerenc_AzÉletKapuja,8,undirected
KrúdyGyula_HétBagoly,KonrádGyörgy_AVárosalapító,20,undirected
KrúdyGyula_HétBagoly,KrúdyGyula_AVörösPostakocsi,60,undirected
KrúdyGyula_HétBagoly,RejtőJenő_ATizennégyKarátosAutó,5,undirected
KuthyLajos_HazaiRejtelmek,BeöthyZsolt_KálodzyBéla,5,undirected
KuthyLajos_HazaiRejtelmek,FáyAndrás_ABéltekyHáz,21,undirected
KuthyLajos_HazaiRejtelmek,FáyAndrás_JávorOrvos,25,undirected
KuthyLajos_HazaiRejtelmek,JósikaMiklós_Abafi,1,undirected
KuthyLajos_HazaiRejtelmek,JósikaMiklós_Diamante,2,undirected
KuthyLajos_HazaiRejtelmek,KeményZsigmond_ARajongók,28,undirected
KuthyLajos_HazaiRejtelmek,KeményZsigmond_GyulaiPál,40,undirected
KuthyLajos_HazaiRejtelmek,KeményZsigmond_SzerelemÉsHiúság,9,undirected
KuthyLajos_HazaiRejtelmek,ToldyIstván_Anatole,7,undirected
KuthyLajos_HazaiRejtelmek,VasGereben_ÉletuntEmber,10,undirected
MándyIván_ALocsolókocsi,GergelyÁgnes_Stációk,1,undirected
MándyIván_ALocsolókocsi,KrasznahorkaiLászló_Sátántangó,2,undirected
MándyIván_ALocsolókocsi,MándyIván_APályaSzélén,60,undirected
MándyIván_ALocsolókocsi,MándyIván_ATrafik,43,undirected
MándyIván_ALocsolókocsi,MészölyMiklós_Saulus,7,undirected
MándyIván_ALocsolókocsi,NádasPéter_EgyCsaládregényVége,1,undirected
MándyIván_ALocsolókocsi,SpiróGyörgy_AzIkszek,6,undirected
MándyIván_ALocsolókocsi,SzabóMagda_Freskó,6,undirected
MándyIván_APályaSzélén,KrasznahorkaiLászló_Sátántangó,5,undirected
MándyIván_APályaSzélén,MándyIván_ALocsolókocsi,60,undirected
MándyIván_APályaSzélén,MándyIván_ATrafik,47,undirected
MándyIván_APályaSzélén,SántaFerenc_AzÖtödikPecsét,20,undirected
MándyIván_ATrafik,BodorÁdám_SinistraKörzet,4,undirected
MándyIván_ATrafik,GellériAndorEndre_ANagymosoda,1,undirected
MándyIván_ATrafik,KrasznahorkaiLászló_Sátántangó,2,undirected
MándyIván_ATrafik,MándyIván_ALocsolókocsi,43,undirected
MándyIván_ATrafik,MándyIván_APályaSzélén,47,undirected
MándyIván_ATrafik,MészölyMiklós_Saulus,3,undirected
MáraiSándors_AGyertyákCsonkigÉgnek,FejesEndre_Rozsdatemető,2,undirected
MáraiSándors_AGyertyákCsonkigÉgnek,GergelyÁgnes_AChicagóiVáltozat,15,undirected
MáraiSándors_AGyertyákCsonkigÉgnek,KarinthyFrigyes_UtazásAKoponyámK,1,undirected
MáraiSándors_AGyertyákCsonkigÉgnek,KertészImre_Kaddis,2,undirected
MáraiSándors_AGyertyákCsonkigÉgnek,NádasPéter_EgyCsaládregényVége,11,undirected
MáraiSándors_AGyertyákCsonkigÉgnek,SzerbAntal_UtasÉsHoldvilág,6,undirected
MáraiSándors_AGyertyákCsonkigÉgnek,SzomoryDezső_APárizsiRegény,47,undirected
MészölyMiklós_AzAtlétaHalála,KarinthyFrigyes_UtazásAKoponyámK,1,undirected
MészölyMiklós_AzAtlétaHalála,KertészImre_Sortalanság,9,undirected
MészölyMiklós_AzAtlétaHalála,MészölyMiklós_Film,32,undirected
MészölyMiklós_AzAtlétaHalála,MészölyMiklós_Megbocsátás,10,undirected
MészölyMiklós_AzAtlétaHalála,MészölyMiklós_Saulus,60,undirected
MészölyMiklós_AzAtlétaHalála,NémethLászló_Iszony,12,undirected
MészölyMiklós_AzAtlétaHalála,OttlikGéza_Buda,15,undirected
MészölyMiklós_AzAtlétaHalála,OttlikGéza_IskolaAHatáron,38,undirected
MészölyMiklós_AzAtlétaHalála,SzabóMagda_AzAjtó,1,undirected
MészölyMiklós_AzAtlétaHalála,SzabóMagda_AzŐz,4,undirected
MészölyMiklós_AzAtlétaHalála,TamásiÁron_ÁbelARengetegben,1,undirected
MészölyMiklós_AzAtlétaHalála,ZávadaPál_JadvigaPárnája,20,undirected
MészölyMiklós_Film,KarinthyFrigyes_UtazásAKoponyámK,5,undirected
MészölyMiklós_Film,KertészImre_Akudarc,4,undirected
MészölyMiklós_Film,KrasznahorkaiLászló_AzEllenállásM,8,undirected
MészölyMiklós_Film,MészölyMiklós_AzAtlétaHalála,32,undirected
MészölyMiklós_Film,MészölyMiklós_Megbocsátás,45,undirected
MészölyMiklós_Film,MészölyMiklós_Saulus,3,undirected
MészölyMiklós_Film,SzomoryDezső_APárizsiRegény,2,undirected
MészölyMiklós_Megbocsátás,BodorÁdám_AzÉrsekLátogatása,20,undirected
MészölyMiklós_Megbocsátás,BodorÁdám_SinistraKörzet,1,undirected
MészölyMiklós_Megbocsátás,DéryTibor_ABefejezetlenMondat,8,undirected
MészölyMiklós_Megbocsátás,FaludyGyörgy_PokolbeliVígNapjaim,2,undirected
MészölyMiklós_Megbocsátás,GellériAndorEndre_ANagymosoda,7,undirected
MészölyMiklós_Megbocsátás,MészölyMiklós_AzAtlétaHalála,10,undirected
MészölyMiklós_Megbocsátás,MészölyMiklós_Film,45,undirected
MészölyMiklós_Megbocsátás,MészölyMiklós_Saulus,4,undirected
MészölyMiklós_Megbocsátás,OttlikGéza_IskolaAHatáron,6,undirected
MészölyMiklós_Saulus,MándyIván_ALocsolókocsi,7,undirected
MészölyMiklós_Saulus,MándyIván_ATrafik,3,undirected
MészölyMiklós_Saulus,MészölyMiklós_AzAtlétaHalála,60,undirected
MészölyMiklós_Saulus,MészölyMiklós_Film,3,undirected
MészölyMiklós_Saulus,MészölyMiklós_Megbocsátás,4,undirected
MészölyMiklós_Saulus,MóriczZsigmond_Árvácska,1,undirected
MészölyMiklós_Saulus,NádasPéter_EgyCsaládregényVége,8,undirected
MészölyMiklós_Saulus,NémethLászló_Iszony,12,undirected
MészölyMiklós_Saulus,OttlikGéza_IskolaAHatáron,6,undirected
MészölyMiklós_Saulus,SzabóMagda_AzŐz,7,undirected
MészölyMiklós_Saulus,ZávadaPál_JadvigaPárnája,3,undirected
MikszáthKálmán_AFeketeVáros,JókaiMór_AKőszívűEmberFiai,2,undirected
MikszáthKálmán_AFeketeVáros,JókaiMór_SárgaRózsa,28,undirected
MikszáthKálmán_AFeketeVáros,MikszáthKálmán_AzÚjZrínyiász,60,undirected
MikszáthKálmán_AFeketeVáros,MóriczZsigmond_IstenHátaMögött,2,undirected
MikszáthKálmán_AFeketeVáros,TolnaiLajos_APolgármesterÚr,6,undirected
MikszáthKálmán_AFeketeVáros,VasGereben_NagyIdőkNagyEmberek,10,undirected
MikszáthKálmán_AzÚjZrínyiász,GárdonyiGéza_EgriCsillagok,1,undirected
MikszáthKálmán_AzÚjZrínyiász,HerczegFerenc_AzÉletKapuja,7,undirected
MikszáthKálmán_AzÚjZrínyiász,JókaiMór_AKőszívűEmberFiai,3,undirected
MikszáthKálmán_AzÚjZrínyiász,KaffkaMargit_Hangyaboly,2,undirected
MikszáthKálmán_AzÚjZrínyiász,MikszáthKálmán_AFeketeVáros,60,undirected
MikszáthKálmán_AzÚjZrínyiász,SpiróGyörgy_AJövevény,15,undirected
MikszáthKálmán_AzÚjZrínyiász,TolnaiLajos_APolgármesterÚr,25,undirected
MóriczZsigmond_Árvácska,BródySándor_Rembrandt,11,undirected
MóriczZsigmond_Árvácska,FüstMilán_FeleségemTörténete,3,undirected
MóriczZsigmond_Árvácska,JusthZsigmond_APénzLegendája,1,undirected
MóriczZsigmond_Árvácska,KaffkaMargit_Hangyaboly,1,undirected
MóriczZsigmond_Árvácska,MészölyMiklós_Saulus,1,undirected
MóriczZsigmond_Árvácska,MóriczZsigmond_IstenHátaMögött,13,undirected
MóriczZsigmond_Árvácska,MóriczZsigmond_LégyJóMindhalálig,60,undirected
MóriczZsigmond_Árvácska,MóriczZsigmond_Sárarany,6,undirected
MóriczZsigmond_Árvácska,NádasPéter_EgyCsaládregényVége,1,undirected
MóriczZsigmond_Árvácska,NémethLászló_Iszony,1,undirected
MóriczZsigmond_Árvácska,SántaFerenc_HúszÓra,19,undirected
MóriczZsigmond_Árvácska,SzabóMagda_AzAjtó,1,undirected
MóriczZsigmond_Árvácska,SzabóMagda_Freskó,48,undirected
MóriczZsigmond_Árvácska,ZávadaPál_JadvigaPárnája,1,undirected
MóriczZsigmond_IstenHátaMögött,BródySándor_FaustOrvos,1,undirected
MóriczZsigmond_IstenHátaMögött,DéryTibor_Felelet,2,undirected
MóriczZsigmond_IstenHátaMögött,GozsduElek_Köd,5,undirected
MóriczZsigmond_IstenHátaMögött,MikszáthKálmán_AFeketeVáros,2,undirected
MóriczZsigmond_IstenHátaMögött,MóriczZsigmond_Árvácska,13,undirected
MóriczZsigmond_IstenHátaMögött,MóriczZsigmond_LégyJóMindhalálig,40,undirected
MóriczZsigmond_IstenHátaMögött,MóriczZsigmond_Sárarany,60,undirected
MóriczZsigmond_IstenHátaMögött,SántaFerenc_AzÖtödikPecsét,19,undirected
MóriczZsigmond_LégyJóMindhalálig,FüstMilán_FeleségemTörténete,1,undirected
MóriczZsigmond_LégyJóMindhalálig,MóriczZsigmond_Árvácska,60,undirected
MóriczZsigmond_LégyJóMindhalálig,MóriczZsigmond_IstenHátaMögött,40,undirected
MóriczZsigmond_LégyJóMindhalálig,MóriczZsigmond_Sárarany,24,undirected
MóriczZsigmond_LégyJóMindhalálig,NémethLászló_Iszony,2,undirected
MóriczZsigmond_LégyJóMindhalálig,SzabóMagda_Freskó,25,undirected
MóriczZsigmond_LégyJóMindhalálig,SzerbAntal_UtasÉsHoldvilág,1,undirected
MóriczZsigmond_Sárarany,BródySándor_FaustOrvos,15,undirected
MóriczZsigmond_Sárarany,DéryTibor_ABefejezetlenMondat,1,undirected
MóriczZsigmond_Sárarany,GellériAndorEndre_ANagymosoda,34,undirected
MóriczZsigmond_Sárarany,GozsduElek_Köd,3,undirected
MóriczZsigmond_Sárarany,GyulaiPál_EgyRégiUdvarházU,2,undirected
MóriczZsigmond_Sárarany,JókaiMór_AzAranyEmber,1,undirected
MóriczZsigmond_Sárarany,MóriczZsigmond_Árvácska,6,undirected
MóriczZsigmond_Sárarany,MóriczZsigmond_IstenHátaMögött,60,undirected
MóriczZsigmond_Sárarany,MóriczZsigmond_LégyJóMindhalálig,24,undirected
NádasPéter_EgyCsaládregényVége,EsterházyPéter_HarmoniaCaelestis,2,undirected
NádasPéter_EgyCsaládregényVége,GergelyÁgnes_AChicagóiVáltozat,3,undirected
NádasPéter_EgyCsaládregényVége,MándyIván_ALocsolókocsi,1,undirected
NádasPéter_EgyCsaládregényVége,MáraiSándors_AGyertyákCsonkigÉgnek,11,undirected
NádasPéter_EgyCsaládregényVége,MészölyMiklós_Saulus,8,undirected
NádasPéter_EgyCsaládregényVége,MóriczZsigmond_Árvácska,1,undirected
NádasPéter_EgyCsaládregényVége,NádasPéter_EmlékiratokKönyve,22,undirected
NádasPéter_EgyCsaládregényVége,SzabóMagda_AzŐz,25,undirected
NádasPéter_EmlékiratokKönyve,EsterházyPéter_HarmoniaCaelestis,8,undirected
NádasPéter_EmlékiratokKönyve,KertészImre_Kaddis,35,undirected
NádasPéter_EmlékiratokKönyve,KrasznahorkaiLászló_AzEllenállásM,19,undirected
NádasPéter_EmlékiratokKönyve,NádasPéter_EgyCsaládregényVége,22,undirected
NádasPéter_EmlékiratokKönyve,NádasPéter_PárhuzamosTörténetek,60,undirected
NádasPéter_EmlékiratokKönyve,SpiróGyörgy_AJövevény,1,undirected
NádasPéter_PárhuzamosTörténetek,EsterházyPéter_HarmoniaCaelestis,1,undirected
NádasPéter_PárhuzamosTörténetek,KertészImre_Akudarc,8,undirected
NádasPéter_PárhuzamosTörténetek,KrasznahorkaiLászló_AzEllenállásM,26,undirected
NádasPéter_PárhuzamosTörténetek,NádasPéter_EmlékiratokKönyve,60,undirected
NádasPéter_PárhuzamosTörténetek,OttlikGéza_IskolaAHatáron,6,undirected
NagyIgnác_MagyarTitkok,AsbóthJános_ÁlmokÁlmodója,5,undirected
NagyIgnác_MagyarTitkok,EötvösJózsef_AFaluJegyzője,9,undirected
NagyIgnác_MagyarTitkok,GaálJózsef_SzirmayIlona,50,undirected
NagyIgnác_MagyarTitkok,KeményZsigmond_GyulaiPál,9,undirected
NagyIgnác_MagyarTitkok,PodmaniczkyFrigyes_AzAlföldiVadászokT,35,undirected
NagyIgnác_MagyarTitkok,VadnaiKároly_AKisTündér,26,undirected
NagyIgnác_MagyarTitkok,VasGereben_ÉletuntEmber,10,undirected
NagyIgnác_MagyarTitkok,VasGereben_NagyIdőkNagyEmberek,6,undirected
NémethLászló_Iszony,FüstMilán_FeleségemTörténete,40,undirected
NémethLászló_Iszony,KaffkaMargit_SzínekÉsÉvek,6,undirected
NémethLászló_Iszony,MészölyMiklós_AzAtlétaHalála,12,undirected
NémethLászló_Iszony,MészölyMiklós_Saulus,12,undirected
NémethLászló_Iszony,MóriczZsigmond_Árvácska,1,undirected
NémethLászló_Iszony,MóriczZsigmond_LégyJóMindhalálig,2,undirected
NémethLászló_Iszony,SzabóMagda_AzŐz,1,undirected
NémethLászló_Iszony,TamásiÁron_ÁbelARengetegben,5,undirected
NémethLászló_Iszony,ZávadaPál_JadvigaPárnája,32,undirected
OttlikGéza_Buda,BródySándor_Rembrandt,10,undirected
OttlikGéza_Buda,EsterházyPéter_HarmoniaCaelestis,11,undirected
OttlikGéza_Buda,FüstMilán_FeleségemTörténete,6,undirected
OttlikGéza_Buda,KaffkaMargit_SzínekÉsÉvek,2,undirected
OttlikGéza_Buda,MészölyMiklós_AzAtlétaHalála,15,undirected
OttlikGéza_Buda,OttlikGéza_IskolaAHatáron,59,undirected
OttlikGéza_Buda,SpiróGyörgy_AzIkszek,3,undirected
OttlikGéza_Buda,SzabóMagda_AzAjtó,1,undirected
OttlikGéza_Buda,SzerbAntal_UtasÉsHoldvilág,8,undirected
OttlikGéza_IskolaAHatáron,KrasznahorkaiLászló_AzEllenállásM,3,undirected
OttlikGéza_IskolaAHatáron,MészölyMiklós_AzAtlétaHalála,38,undirected
OttlikGéza_IskolaAHatáron,MészölyMiklós_Megbocsátás,6,undirected
OttlikGéza_IskolaAHatáron,MészölyMiklós_Saulus,6,undirected
OttlikGéza_IskolaAHatáron,NádasPéter_PárhuzamosTörténetek,6,undirected
OttlikGéza_IskolaAHatáron,OttlikGéza_Buda,59,undirected
PodmaniczkyFrigyes_AzAlföldiVadászokT,AsbóthJános_ÁlmokÁlmodója,5,undirected
PodmaniczkyFrigyes_AzAlföldiVadászokT,EötvösJózsef_AFaluJegyzője,12,undirected
PodmaniczkyFrigyes_AzAlföldiVadászokT,EötvösJózsef_AKarthausi,6,undirected
PodmaniczkyFrigyes_AzAlföldiVadászokT,EötvösJózsef_Magyarország1514ben,9,undirected
PodmaniczkyFrigyes_AzAlföldiVadászokT,FáyAndrás_ABéltekyHáz,1,undirected
PodmaniczkyFrigyes_AzAlföldiVadászokT,KeményZsigmond_SzerelemÉsHiúság,5,undirected
PodmaniczkyFrigyes_AzAlföldiVadászokT,NagyIgnác_MagyarTitkok,35,undirected
PodmaniczkyFrigyes_AzAlföldiVadászokT,ToldyIstván_Anatole,29,undirected
PodmaniczkyFrigyes_AzAlföldiVadászokT,VadnaiKároly_AKisTündér,10,undirected
RákosiJenő_ALegnagyobbBolond,BeöthyZsolt_KálodzyBéla,38,undirected
RákosiJenő_ALegnagyobbBolond,EötvösJózsef_AFaluJegyzője,4,undirected
RákosiJenő_ALegnagyobbBolond,JókaiMór_AKőszívűEmberFiai,9,undirected
RákosiJenő_ALegnagyobbBolond,JókaiMór_EgyMagyarNábob,20,undirected
RákosiJenő_ALegnagyobbBolond,TolnaiLajos_APolgármesterÚr,1,undirected
RákosiJenő_ALegnagyobbBolond,VasGereben_ÉletuntEmber,6,undirected
RákosiJenő_ALegnagyobbBolond,VasGereben_NagyIdőkNagyEmberek,3,undirected
RejtőJenő_ATizennégyKarátosAutó,DéryTibor_Felelet,7,undirected
RejtőJenő_ATizennégyKarátosAutó,EsterházyPéter_TermelésiRegény,10,undirected
RejtőJenő_ATizennégyKarátosAutó,GárdonyiGéza_EgriCsillagok,1,undirected
RejtőJenő_ATizennégyKarátosAutó,GergelyÁgnes_Stációk,2,undirected
RejtőJenő_ATizennégyKarátosAutó,KardosGGyörgy_AvrahamBogatirH,28,undirected
RejtőJenő_ATizennégyKarátosAutó,KrúdyGyula_HétBagoly,5,undirected
RejtőJenő_ATizennégyKarátosAutó,SpiróGyörgy_AzIkszek,26,undirected
RejtőJenő_ATizennégyKarátosAutó,TolnaiLajos_APolgármesterÚr,3,undirected
SántaFerenc_AzÖtödikPecsét,KrasznahorkaiLászló_Sátántangó,2,undirected
SántaFerenc_AzÖtödikPecsét,MándyIván_APályaSzélén,20,undirected
SántaFerenc_AzÖtödikPecsét,MóriczZsigmond_IstenHátaMögött,19,undirected
SántaFerenc_AzÖtödikPecsét,SántaFerenc_HúszÓra,60,undirected
SántaFerenc_HúszÓra,FüstMilán_FeleségemTörténete,7,undirected
SántaFerenc_HúszÓra,JókaiMór_SárgaRózsa,2,undirected
SántaFerenc_HúszÓra,JusthZsigmond_APénzLegendája,15,undirected
SántaFerenc_HúszÓra,MóriczZsigmond_Árvácska,19,undirected
SántaFerenc_HúszÓra,SántaFerenc_AzÖtödikPecsét,60,undirected
SántaFerenc_HúszÓra,SzabóMagda_AzAjtó,4,undirected
SántaFerenc_HúszÓra,TamásiÁron_ÁbelARengetegben,5,undirected
SántaFerenc_HúszÓra,ZávadaPál_JadvigaPárnája,6,undirected
SpiróGyörgy_AJövevény,EsterházyPéter_HarmoniaCaelestis,38,undirected
SpiróGyörgy_AJövevény,EsterházyPéter_TermelésiRegény,41,undirected
SpiróGyörgy_AJövevény,MikszáthKálmán_AzÚjZrínyiász,15,undirected
SpiróGyörgy_AJövevény,NádasPéter_EmlékiratokKönyve,1,undirected
SpiróGyörgy_AJövevény,SpiróGyörgy_AzIkszek,39,undirected
SpiróGyörgy_AzIkszek,EsterházyPéter_TermelésiRegény,2,undirected
SpiróGyörgy_AzIkszek,FejesEndre_Rozsdatemető,1,undirected
SpiróGyörgy_AzIkszek,GergelyÁgnes_AChicagóiVáltozat,1,undirected
SpiróGyörgy_AzIkszek,GergelyÁgnes_Stációk,17,undirected
SpiróGyörgy_AzIkszek,MándyIván_ALocsolókocsi,6,undirected
SpiróGyörgy_AzIkszek,OttlikGéza_Buda,3,undirected
SpiróGyörgy_AzIkszek,RejtőJenő_ATizennégyKarátosAutó,26,undirected
SpiróGyörgy_AzIkszek,SpiróGyörgy_AJövevény,39,undirected
SütőAndrás_AnyámKönnyűÁlmotÍ,DarvasiLászló_AKönnymutatványosokL,5,undirected
SütőAndrás_AnyámKönnyűÁlmotÍ,EsterházyPéter_Fuharosok,2,undirected
SütőAndrás_AnyámKönnyűÁlmotÍ,EsterházyPéter_HarmoniaCaelestis,3,undirected
SütőAndrás_AnyámKönnyűÁlmotÍ,GárdonyiGéza_EgriCsillagok,2,undirected
SütőAndrás_AnyámKönnyűÁlmotÍ,GergelyÁgnes_Stációk,5,undirected
SütőAndrás_AnyámKönnyűÁlmotÍ,HatárGyőző_Heliáne,28,undirected
SütőAndrás_AnyámKönnyűÁlmotÍ,KonrádGyörgy_Alátogató,19,undirected
SütőAndrás_AnyámKönnyűÁlmotÍ,KonrádGyörgy_AVárosalapító,32,undirected
SütőAndrás_AnyámKönnyűÁlmotÍ,VasGereben_ÉletuntEmber,2,undirected
SzabóMagda_AzAjtó,MészölyMiklós_AzAtlétaHalála,1,undirected
SzabóMagda_AzAjtó,MóriczZsigmond_Árvácska,1,undirected
SzabóMagda_AzAjtó,OttlikGéza_Buda,1,undirected
SzabóMagda_AzAjtó,SántaFerenc_HúszÓra,4,undirected
SzabóMagda_AzAjtó,SzabóMagda_AzŐz,59,undirected
SzabóMagda_AzAjtó,SzabóMagda_Freskó,28,undirected
SzabóMagda_AzAjtó,ZávadaPál_JadvigaPárnája,5,undirected
SzabóMagda_AzŐz,GárdonyiGéza_ALáthatatlanEmber,22,undirected
SzabóMagda_AzŐz,GergelyÁgnes_AChicagóiVáltozat,3,undirected
